ticker,run_date,prediction_date,horizon,predicted,naive,actual,ae_gru,ae_naive,direction_correct
BOAC,2026-05-14,2026-05-21,7,7963.22,8600.0,8800.0,836.7799999999997,200.0,False
BOAM,2026-05-14,2026-05-21,7,4546.69,4675.0,4900.0,353.3100000000004,225.0,False
BOAN,2026-05-14,2026-05-21,7,3422.67,3395.0,3690.0,267.3299999999999,295.0,True
BOAS,2026-05-14,2026-05-21,7,7002.45,7555.0,8050.0,1047.5500000000002,495.0,False
CABC,2026-05-14,2026-05-21,7,4348.0,3500.0,3405.0,943.0,95.0,False
CBIBF,2026-05-14,2026-05-21,7,15900.44,18700.0,20500.0,4599.5599999999995,1800.0,False
CFAC,2026-05-14,2026-05-21,7,1335.49,1480.0,1480.0,144.51,0.0,True
CIEC,2026-05-14,2026-05-21,7,2991.24,3300.0,3500.0,508.7600000000002,200.0,False
ECOC,2026-05-14,2026-05-21,7,16243.22,16300.0,16300.0,56.780000000000655,0.0,True
ETIT,2026-05-14,2026-05-21,7,26.48,30.0,30.0,3.5199999999999996,0.0,True
FTSC,2026-05-14,2026-05-21,7,2299.0,2250.0,2300.0,1.0,50.0,True
NEIC,2026-05-14,2026-05-21,7,1511.0,1990.0,1900.0,389.0,90.0,True
NSBC,2026-05-14,2026-05-21,7,14651.65,14100.0,17900.0,3248.3500000000004,3800.0,True
NTLC,2026-05-14,2026-05-21,7,11747.25,11600.0,11850.0,102.75,250.0,True
ONTBF,2026-05-14,2026-05-21,7,2704.97,2750.0,2855.0,150.0300000000002,105.0,False
ORAC,2026-05-14,2026-05-21,7,15005.16,15000.0,15505.0,499.84000000000015,505.0,True
ORGT,2026-05-14,2026-05-21,7,2639.55,2575.0,2500.0,139.55000000000018,75.0,False
PALC,2026-05-14,2026-05-21,7,7973.0,7800.0,7690.0,283.0,110.0,False
SAFC,2026-05-14,2026-05-21,7,2069.93,3995.0,3800.0,1730.0700000000002,195.0,True
SDSC,2026-05-14,2026-05-21,7,1756.21,1785.0,1650.0,106.21000000000004,135.0,True
SEMC,2026-05-14,2026-05-21,7,1435.18,1580.0,1480.0,44.819999999999936,100.0,True
SGBC,2026-05-14,2026-05-21,7,34444.1,34995.0,36200.0,1755.9000000000015,1205.0,False
SHEC,2026-05-14,2026-05-21,7,1704.29,2000.0,1945.0,240.71000000000004,55.0,True
SIBC,2026-05-14,2026-05-21,7,6782.43,7300.0,7795.0,1012.5699999999997,495.0,False
SICC,2026-05-14,2026-05-21,7,4306.28,4380.0,4620.0,313.72000000000025,240.0,False
SLBC,2026-05-14,2026-05-21,7,37621.79,37995.0,37800.0,178.20999999999913,195.0,True
SMBC,2026-05-14,2026-05-21,7,12267.17,12295.0,12500.0,232.82999999999993,205.0,False
SNTS,2026-05-14,2026-05-21,7,28776.0,28950.0,28850.0,74.0,100.0,True
